sample_name	cheese_outcome	collection_device	collection_timestamp	description	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	inoculum_species	latitude	latitude_units	longitude	longitude_units	physical_specimen_location	physical_specimen_remaining	pma	qiita_study_id	sample_type	scientific_name	taxon_id
12366.2465	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2466	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2469	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2470	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2473	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2474	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2477	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2478	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2481	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2482	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2485	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2486	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2489	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2490	no_slits	centrifuge_tube	2015-08-25	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2493	no_slits	centrifuge_tube	2015-08-26	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2494	no_slits	centrifuge_tube	2015-08-26	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2497	no_slits	centrifuge_tube	2015-08-26	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2498	no_slits	centrifuge_tube	2015-08-26	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2501	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2502	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2505	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2506	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2509	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2510	no_slits	centrifuge_tube	2015-08-25	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2513	no_slits	centrifuge_tube	2015-07-29	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2514	no_slits	centrifuge_tube	2015-07-29	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2517	no_slits	centrifuge_tube	2015-08-25	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_0D	food metagenome	870726
12366.2518	no_slits	centrifuge_tube	2015-08-25	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_0D	food metagenome	870726
12366.2521	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2522	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2525	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2526	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2529	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2530	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2533	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2534	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2537	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2538	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2541	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2542	no_slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2545	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_170D	food metagenome	870726
12366.2546	slits	centrifuge_tube	2015-03-12	Cheese_170D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_170D	food metagenome	870726
12366.2549	slits	centrifuge_tube	2015-08-11	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2550	slits	centrifuge_tube	2015-08-11	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2553	slits	centrifuge_tube	2015-08-11	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2554	slits	centrifuge_tube	2015-08-11	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2557	slits	centrifuge_tube	2015-08-18	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2558	slits	centrifuge_tube	2015-08-18	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2561	no_slits	centrifuge_tube	2015-08-24	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2562	no_slits	centrifuge_tube	2015-08-24	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2565	no_slits	centrifuge_tube	2015-08-24	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2566	no_slits	centrifuge_tube	2015-08-24	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2571	slits	centrifuge_tube	2015-09-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2572	slits	centrifuge_tube	2015-09-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2575	slits	centrifuge_tube	2015-09-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2576	slits	centrifuge_tube	2015-09-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2580	slits	centrifuge_tube	2015-09-29	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
