566	gi|2086101881|gb|MZ923442.1|	2316437	Aphelida sp. clone UMPB-2091 small subunit ribosomal RNA gene, partial sequence	4.40e-19	106
566	gi|2086101864|gb|MZ923425.1|	2316437	Aphelida sp. clone UMPB-1295 small subunit ribosomal RNA gene, partial sequence	4.40e-19	106
566	gi|377643913|gb|JN857966.1|	2044797	Selenidiidae sp. KCW-2012a 18S ribosomal RNA gene, partial sequence	1.58e-18	104
567	gi|306848810|gb|HM178663.1|	77133	Uncultured bacterium clone T329G6a isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	3.33e-35	159
567	gi|306848809|gb|HM178662.1|	77133	Uncultured bacterium clone T231F02 isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	3.33e-35	159
567	gi|306848808|gb|HM178661.1|	77133	Uncultured bacterium clone T229B11 isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	3.33e-35	159
567	gi|306848807|gb|HM178660.1|	77133	Uncultured bacterium clone T327H1 isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	3.33e-35	159
567	gi|306848806|gb|HM178659.1|	77133	Uncultured bacterium clone T331A5 isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	3.33e-35	159
569	gi|1008334360|gb|KT980218.1|	198431	Uncultured prokaryote clone New.CleanUp.ReferenceOTU347143 16S ribosomal RNA gene, partial sequence	0.006	52.8
570	gi|290796775|gb|GU971829.1|	155900	Uncultured organism clone 1H2dA12 16S ribosomal RNA gene, partial sequence	5.50e-43	185
570	gi|290796774|gb|GU971828.1|	155900	Uncultured organism clone 1H2dA11_1 16S ribosomal RNA gene, partial sequence	5.50e-43	185
570	gi|290796773|gb|GU971827.1|	155900	Uncultured organism clone 1H2dA10_1 16S ribosomal RNA gene, partial sequence	5.50e-43	185
570	gi|290796772|gb|GU971826.1|	155900	Uncultured organism clone 1H2dH9 16S ribosomal RNA gene, partial sequence	5.50e-43	185
570	gi|290796769|gb|GU971823.1|	155900	Uncultured organism clone 1H2dH6 16S ribosomal RNA gene, partial sequence	5.50e-43	185
573	gi|158938925|gb|EU237482.1|	281489	Topsentia ophiraphidites mitochondrion, complete genome	3.38e-25	126
573	gi|1015519867|gb|KU759841.1|	6055	Spongilla lacustris isolate TroU09 mitochondrion	1.61e-08	71.3
573	gi|984529106|emb|LT158504.1|	6052	Ephydatia muelleri genome assembly, organelle: mitochondrion	1.61e-08	71.3
573	gi|984529105|emb|LT158503.1|	6055	Spongilla lacustris genome assembly, organelle: mitochondrion	1.61e-08	71.3
573	gi|341834322|gb|JN209966.1|	31330	Ephydatia fluviatilis mitochondrion, partial genome	1.61e-08	71.3
574	gi|1859661976|ref|NC_048798.1|	2587809	Klebsiella phage Marfa, complete genome	0.002	54.7
574	gi|2165834218|emb|OV195924.1|	2697049	Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1	0.002	54.7
574	gi|1721134194|emb|LR698996.1|	1870985	Arabia massiliensis isolate MGYG-HGUT-02413 genome assembly, chromosome: 1	0.006	52.8
574	gi|1509794377|gb|MH919296.1|	2420054	Chrysochromulina parva virophage Curly, complete genome	0.006	52.8
574	gi|1378520282|emb|LT996075.1|	38018	unidentified phage genome assembly, complete genome: monopartite	0.006	52.8
576	gi|1693285172|ref|NC_042599.1|	1461544	Chloropicon roscoffensis culture RCC:1871 mitochondrion, complete genome	5.50e-43	185
576	gi|1609443546|gb|MK086004.1|	1461544	Chloropicon roscoffensis mitochondrion, complete genome	5.50e-43	185
576	gi|1609443617|gb|MK086006.1|	1461544	Chloropicon roscoffensis mitochondrion, complete genome	2.56e-41	180
576	gi|1678645830|ref|NC_042490.1|	1764295	Chloropicon primus culture CCMP:1205 mitochondrion, complete genome	1.20e-34	158
576	gi|1609443324|gb|MK085998.1|	1764295	Chloropicon primus mitochondrion, complete genome	1.20e-34	158
577	gi|1475918880|gb|MH894197.1|	1979227	Ostreobium sp. HV05042 small subunit ribosomal RNA gene, partial sequence	4.28e-39	172
577	gi|1706835591|gb|MN189111.1|	100272	Uncultured eukaryote isolate OTU_343 small subunit ribosomal RNA gene, partial sequence	2.59e-31	147
577	gi|1475918881|gb|MH894198.1|	2320804	Ostreobium sp. SAG 6.99 small subunit ribosomal RNA gene, partial sequence	9.33e-31	145
577	gi|1044506523|gb|KU979012.1|	1851547	Ostreobium sp. OS1B 18S ribosomal RNA gene, partial sequence	9.33e-31	145
577	gi|1706836334|gb|MN189851.1|	100272	Uncultured eukaryote isolate OTU_1385 small subunit ribosomal RNA gene, partial sequence	3.35e-30	143
580	gi|1086928023|gb|KX427236.1|	2699131	Pterocladiella musciformis mitochondrion, complete genome	7.26e-27	132
580	gi|1086928047|gb|KX427237.1|	1911547	Pterocladia robusta mitochondrion, complete genome	9.39e-26	128
580	gi|1086927999|gb|KX427235.1|	1911544	Pterocladia mexicana mitochondrion, complete genome	9.39e-26	128
580	gi|1086927975|gb|KX427234.1|	1911541	Pterocladiella media mitochondrion, complete genome	1.57e-23	121
580	gi|1836274652|gb|MT117917.1|	31408	Pterocladia lucida mitochondrion, complete genome	4.40e-19	106
581	gi|1693293402|ref|NC_042795.1|	154326	Hydnophora exesa voucher 6044 mitochondrion, complete genome	2.56e-41	180
581	gi|1237938498|gb|KY094479.1|	126655	Favites abdita voucher 596 mitochondrion, complete genome	2.56e-41	180
581	gi|156601908|gb|EF597000.1|	46740	Hydnophora rigida isolate HYD 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
581	gi|156601905|gb|EF596997.1|	46748	Catalaphyllia jardinei isolate CAJ 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
581	gi|5802666|gb|AF177048.1|AF177048	1869259	Favia favus small subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	2.56e-41	180
582	gi|374304824|gb|JQ235860.1|	56765	Uncultured marine bacterium clone S78_69e06 16S ribosomal RNA gene, partial sequence	2.06e-12	84.2
582	gi|2127868810|ref|NC_058685.1|	172951	Gracilaria usneoides voucher #FG122 mitochondrion, complete genome	7.42e-12	82.4
582	gi|2127868472|ref|NC_058672.1|	2782747	Crassiphycus birdiae voucher #FG290 mitochondrion, complete genome	7.42e-12	82.4
582	gi|1436051779|ref|NC_038101.1|	172978	Gracilariopsis heteroclada mitochondrion, complete genome	2.67e-11	80.5
582	gi|1430615459|gb|MF372958.1|	172978	Gracilariopsis heteroclada mitochondrion, complete genome	2.67e-11	80.5
584	gi|1850793467|gb|MN964117.1|	10090	Mus musculus voucher MA364 mitochondrion, complete genome	2.56e-41	180
584	gi|1197988689|gb|KY018919.1|	10090	Mus musculus mitochondrion, complete genome	2.56e-41	180
584	gi|921325555|dbj|AP014941.1|	10090	Mus musculus mitochondrial DNA, complete sequence, clone: B82-2748-95	2.56e-41	180
584	gi|846388322|dbj|LC062084.1|	10090	Mus musculus mitochondrion DNA, including 12S rRNA, tRNA-Val, 16S rRNA, tRNA-Leu genes, complete sequence, sequence_id: (92..2715)_17	2.56e-41	180
584	gi|846388316|dbj|LC062083.1|	10090	Mus musculus mitochondrion DNA, including 12S rRNA, tRNA-Val, 16S rRNA, tRNA-Leu genes, complete sequence, sequence_id: (92..2715)_16	2.56e-41	180
587	gi|513133001|gb|KC875852.1|	31502	Rhodymenia pseudopalmata mitochondrion, complete genome	2.06e-12	84.2
587	gi|612407936|gb|KJ398159.1|	218448	Ceramium japonicum mitochondrion, partial genome	9.59e-11	78.7
589	gi|924422519|gb|KP989678.1|	219660	Uncultured Rickettsiales bacterium clone MESOT753 16S ribosomal RNA gene, partial sequence	5.50e-43	185
589	gi|924421728|gb|KP988887.1|	219660	Uncultured Rickettsiales bacterium clone MESOT492 16S ribosomal RNA gene, partial sequence	2.56e-41	180
589	gi|984685686|gb|KU578419.1|	77133	Uncultured bacterium clone E65_A06 16S ribosomal RNA gene, partial sequence	5.53e-38	169
589	gi|223034162|gb|FJ353887.1|	155900	Uncultured organism clone I9S18K_ML_162 small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.57e-36	163
589	gi|984685732|gb|KU578465.1|	77133	Uncultured bacterium clone E65_F04 16S ribosomal RNA gene, partial sequence	1.20e-34	158
590	gi|1851986051|gb|MT594108.1|	75915	Fusarium miscanthi strain GYHX214 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
590	gi|1851986050|gb|MT594107.1|	75915	Fusarium miscanthi strain GYHX213 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
590	gi|1851986049|gb|MT594106.1|	75915	Fusarium miscanthi strain GYHX212 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
590	gi|1851986048|gb|MT594105.1|	75915	Fusarium miscanthi strain GYHX211 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
590	gi|1851986047|gb|MT594104.1|	75915	Fusarium miscanthi strain GYHXB03 small subunit ribosomal RNA gene, partial sequence; mitochondrial	5.50e-43	185
591	gi|1820344742|dbj|LC528834.1|	1604048	Lagopus muta japonica mitochondrial DNA, complete genome	5.50e-43	185
591	gi|1135451572|gb|KX609785.1|	64668	Lagopus muta mitochondrion, complete genome	5.50e-43	185
591	gi|1143565799|gb|KY411593.1|	64668	Lagopus muta voucher UWBM 51660 mitochondrion, complete genome	5.50e-43	185
591	gi|511636281|gb|KC785614.1|	64668	Lagopus muta 12S ribosomal RNA gene, complete sequence	5.50e-43	185
591	gi|1940128970|dbj|LC541459.1|	1604048	Lagopus muta japonica HN0868 mitochondrial DNA, complete genome	5.50e-43	185
592	gi|227461903|gb|FJ930564.1|	77133	Uncultured bacterium clone L9-F08 16S small subunit ribosomal RNA gene, partial sequence	1.21e-29	141
592	gi|227461670|gb|FJ930331.1|	77133	Uncultured bacterium clone C9-E04 16S small subunit ribosomal RNA gene, partial sequence	1.21e-29	141
592	gi|227461657|gb|FJ930318.1|	77133	Uncultured bacterium clone C9-A08 16S small subunit ribosomal RNA gene, partial sequence	1.21e-29	141
593	gi|969866734|gb|CP013693.1|	1747	Cutibacterium acnes strain A1-14 chromosome	2.00e-32	150
593	gi|927037141|gb|CP012647.1|	1747	Cutibacterium acnes strain KCOM 1861 (= ChDC B594) chromosome, complete genome	2.00e-32	150
593	gi|353454017|gb|CP003084.1|	1091045	Propionibacterium acnes ATCC 11828, complete genome	2.00e-32	150
593	gi|1820241289|dbj|AP022845.1|	1747	Cutibacterium acnes SZ2 DNA, complete genome	4.34e-29	139
593	gi|1820239045|dbj|AP022844.1|	1747	Cutibacterium acnes SZ1 DNA, complete genome	4.34e-29	139
597	gi|1583106929|ref|NC_040985.1|	28849	Gelidium coulteri voucher UC2050582 mitochondrion, complete genome	3.40e-20	110
597	gi|1569135614|gb|MG922857.1|	28849	Gelidium coulteri mitochondrion, complete genome	3.40e-20	110
597	gi|1086927951|gb|KX427233.1|	1911539	Gelidium sinicola mitochondrion, complete genome	3.40e-20	110
597	gi|1535791696|ref|NC_040157.1|	2483893	Gelidium kathyanniae isolate Saxicolous in mid-intertidal on shaded rock faces, China Rock, Pebble Beach, California voucher UC2050581 mitochondrion, complete genome	1.58e-18	104
597	gi|1497445768|gb|MG922863.1|	2483893	Gelidium kathyanniae isolate Saxicolous in mid-intertidal on shaded rock faces, China Rock, Pebble Beach, California mitochondrion, complete genome	1.58e-18	104
598	gi|1624507922|gb|MK834587.1|	2572010	Biddulphia sp. UPMC-A0081 small subunit ribosomal RNA gene, partial sequence	5.50e-43	185
598	gi|1219413565|gb|KY951718.1|	265563	Odontella aurita strain STUMBI11 18S ribosomal RNA gene, partial sequence	5.50e-43	185
598	gi|927775178|gb|KR007589.1|	1718098	Biddulphia sp. MACC 6 18S ribosomal RNA gene, partial sequence	5.50e-43	185
598	gi|554595618|gb|KF422606.1|	2749911	Triceratium dubium culture-collection CCMP:147 18S ribosomal RNA gene, partial sequence	5.50e-43	185
598	gi|511648729|gb|KC309520.1|	2749911	Triceratium dubium isolate ECT3888Tdub 18S ribosomal RNA gene, partial sequence	5.50e-43	185
599	gi|291419529|gb|GU561845.1|	504888	Devriesia strelitziae strain CBS 122379 small subunit ribosomal RNA gene, partial sequence; mitochondrial	4.28e-39	172
599	gi|293630631|gb|GU324036.1|	748619	Dothideomycetes sp. TRN 142 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.99e-37	167
599	gi|395474824|gb|JQ076300.1|	77133	Uncultured bacterium clone G4TICC404JFHPK 16S ribosomal RNA gene, partial sequence	2.57e-36	163
599	gi|291419530|gb|GU561846.1|	707629	Tripospermum myrti strain CBS 437.68 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.55e-33	154
599	gi|293630632|gb|GU324037.1|	748620	Dothideomycetes sp. TRN 152 small subunit ribosomal RNA gene, partial sequence; mitochondrial	4.34e-29	139
600	gi|208692550|gb|FJ203658.1|	77133	Uncultured bacterium clone SHFH764 16S ribosomal RNA gene, partial sequence	2.00e-32	150
601	gi|1002703551|gb|KU123229.1|	77133	Uncultured bacterium clone 27698 16S ribosomal RNA gene, partial sequence	3.43e-15	93.5
601	gi|190341991|gb|EU731037.1|	114243	Uncultured euryarchaeote clone GNA01H06 16S ribosomal RNA gene, partial sequence	3.43e-15	93.5
601	gi|1002706232|gb|KU125910.1|	77133	Uncultured bacterium clone 30663 16S ribosomal RNA gene, partial sequence	1.23e-14	91.6
601	gi|393009534|gb|JX021833.1|	651141	Uncultured thaumarchaeote clone OTU_340_915_205 16S ribosomal RNA gene, partial sequence	1.23e-14	91.6
601	gi|393009770|gb|JX022069.1|	114243	Uncultured euryarchaeote clone OTU_349_806_872 16S ribosomal RNA gene, partial sequence	4.43e-14	89.8
602	gi|1253213683|gb|MF588867.1|	9606	Homo sapiens isolate LAnse_Amour mitochondrion, partial genome	5.50e-43	185
602	gi|1858626016|gb|MN849868.1|	9606	Homo sapiens isolate PNG99 haplogroup Q1a mitochondrion, complete genome	2.56e-41	180
602	gi|1858626002|gb|MN849867.1|	9606	Homo sapiens isolate PNG98 haplogroup B4a1a1a mitochondrion, complete genome	2.56e-41	180
602	gi|1858625988|gb|MN849866.1|	9606	Homo sapiens isolate PNG94 haplogroup P1d mitochondrion, complete genome	2.56e-41	180
602	gi|1858625974|gb|MN849865.1|	9606	Homo sapiens isolate PNG93 haplogroup Q3a1 mitochondrion, complete genome	2.56e-41	180
603	gi|1549097453|gb|CP034522.1|	111789	Eukaryotic synthetic construct chromosome 19	5.77e-08	69.4
603	gi|1548994293|gb|CP034497.1|	111789	Eukaryotic synthetic construct chromosome 19	5.77e-08	69.4
603	gi|2033715243|gb|CP068259.2|	9606	Homo sapiens isolate CHM13 chromosome 19	5.77e-08	69.4
603	gi|1909942460|dbj|AP023479.1|	9606	Homo sapiens DNA, chromosome 19, nearly complete genome	5.77e-08	69.4
603	gi|6957652|gb|AC008989.6|	9606	Homo sapiens chromosome 19 clone LLNL-F_219B11, complete sequence	5.77e-08	69.4
605	gi|1102131018|gb|KX687877.1|	282351	Choreocolax polysiphoniae mitochondrion, complete genome	9.66e-06	62.1
605	gi|2030205683|gb|MW750196.1|	1134036	Neorhodomela munita mitochondrion, complete genome	9.66e-06	62.1
607	gi|920753320|gb|KT424675.1|	114243	Uncultured euryarchaeote clone AR9-1_H03_F 16S ribosomal RNA gene, partial sequence	1.98e-42	183
607	gi|1103220032|gb|KY194122.1|	115547	Uncultured archaeon clone MOC-4-1146 16S ribosomal RNA gene, partial sequence	5.73e-13	86.1
608	gi|512501633|gb|JX463179.1|	1344006	Pseudonosematidae sp. AD-2013 isolate Nsp1 18S ribosomal RNA gene, partial sequence	2.05e-17	100
608	gi|512501552|gb|JX463178.1|	1344006	Pseudonosematidae sp. AD-2013 isolate Nmarisp 18S ribosomal RNA gene, partial sequence	7.36e-17	99.0
608	gi|272477419|gb|FJ756101.1|	698212	Microsporidium sp. BPAR4 small subunit ribosomal RNA gene, partial sequence	2.65e-16	97.1
608	gi|1390157752|gb|MF374911.1|	1984797	Microsporidia sp. isolate Q2-MuD 18S ribosomal RNA gene, partial sequence	3.43e-15	93.5
608	gi|525526980|gb|KC111793.1|	1142133	Uncultured Microsporidium sp. clone WBS_Van14 18S ribosomal RNA gene, partial sequence	3.43e-15	93.5
609	gi|1919569902|ref|NC_050879.1|	92950	Cladosporium sphaerospermum mitochondrion, complete genome	1.54e-38	171
609	gi|1905450553|gb|MN657181.1|	92950	Cladosporium sphaerospermum mitochondrion, complete genome	1.54e-38	171
609	gi|949173039|gb|KT263522.1|	1750898	Dothideomycetes sp. A959 small subunit ribosomal RNA gene, partial sequence; mitochondrial	7.16e-37	165
609	gi|949173037|gb|KT263520.1|	1750890	Dothideomycetes sp. A863 small subunit ribosomal RNA gene, partial sequence; mitochondrial	7.16e-37	165
609	gi|949173036|gb|KT263519.1|	1750894	Dothideomycetes sp. A913 small subunit ribosomal RNA gene, partial sequence; mitochondrial	7.16e-37	165
610	gi|1249619689|gb|MF351970.1|	1172980	Gracilaria chouae mitochondrion, complete genome	5.65e-23	119
610	gi|2090996055|gb|MZ336097.1|	448386	Gracilariopsis chorda mitochondrion, complete genome	5.65e-23	119
610	gi|513132974|gb|KC875851.1|	448386	Gracilariopsis chorda mitochondrion, complete genome	5.65e-23	119
610	gi|371572231|gb|JQ071938.1|	2782	Gracilariopsis lemaneiformis mitochondrion, complete genome	5.65e-23	119
610	gi|1642520049|ref|NC_042172.1|	111861	Balbiania investiens mitochondrion, complete genome	1.22e-19	108
611	gi|393009734|gb|JX022033.1|	114243	Uncultured euryarchaeote clone OTU_349_806_303 16S ribosomal RNA gene, partial sequence	5.57e-33	152
611	gi|188032285|emb|AM998391.1|	115547	Uncultured archaeon partial 16S rRNA gene, clone HalVK_A7	1.22e-24	124
611	gi|393009737|gb|JX022036.1|	114243	Uncultured euryarchaeote clone OTU_349_806_327 16S ribosomal RNA gene, partial sequence	5.65e-23	119
611	gi|41080583|gb|AY500128.1|	114243	Uncultured euryarchaeote clone Nubeena78 16S ribosomal RNA gene, partial sequence	2.63e-21	113
611	gi|1208907453|gb|MF368930.1|	77133	Uncultured bacterium clone New.OTU6660_3 16S ribosomal RNA gene, partial sequence	3.48e-05	60.2
612	gi|1033909895|gb|KU354550.1|	1709941	Fungal sp. strain EL002650 12S ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
612	gi|1033909891|gb|KU354546.1|	1709941	Fungal sp. strain EL002646 12S ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
612	gi|1033909881|gb|KU354536.1|	1709941	Fungal sp. strain EL002629 12S ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
612	gi|983174358|gb|KT946597.1|	749589	Didymella pinodes strain 165/T mitochondrion, complete genome	2.56e-41	180
612	gi|538260865|gb|KF181231.1|	107450	Phoma medicaginis strain MP38 small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.56e-41	180
613	gi|389551834|gb|JQ244573.1|	100272	Uncultured eukaryote clone O21_PNG60-1-95_0439Dplate01_P1 18S ribosomal RNA gene, partial sequence	5.50e-43	185
613	gi|389551815|gb|JQ244554.1|	100272	Uncultured eukaryote clone O19_PNG60-1-94_0439Dplate01_P1 18S ribosomal RNA gene, partial sequence	5.50e-43	185
613	gi|389551679|gb|JQ244418.1|	100272	Uncultured eukaryote clone O03_PNG120-1-86_0339Tplate01_P1 18S ribosomal RNA gene, partial sequence	5.50e-43	185
613	gi|389551344|gb|JQ244083.1|	100272	Uncultured eukaryote clone M08_PNG60-2-76_0439Dplate02_P2 18S ribosomal RNA gene, partial sequence	5.50e-43	185
613	gi|389550242|gb|JQ242981.1|	100272	Uncultured eukaryote clone G10_PNG60-2-41_0439Dplate02_P2 18S ribosomal RNA gene, partial sequence	5.50e-43	185
615	gi|42539418|gb|AY454430.1|	262509	Phaeophila dendroides isolate FR1.2a2 small subunit ribosomal RNA gene, partial sequence	5.50e-43	185
615	gi|1706835646|gb|MN189166.1|	100272	Uncultured eukaryote isolate OTU_424 small subunit ribosomal RNA gene, partial sequence	9.20e-41	178
615	gi|1706834765|gb|MN188287.1|	100272	Uncultured eukaryote isolate OTU_206 small subunit ribosomal RNA gene, partial sequence	4.28e-39	172
615	gi|1706835437|gb|MN188989.1|	100272	Uncultured eukaryote isolate OTU_185 small subunit ribosomal RNA gene, partial sequence	1.99e-37	167
615	gi|42539420|gb|AY454432.1|	262509	Phaeophila dendroides isolate WA1.15D small subunit ribosomal RNA gene, partial sequence	4.31e-34	156
617	gi|551681937|gb|KC816647.1|	293275	Symbiodinium sp. clade C clone N60.3.4_JS634 18S ribosomal RNA gene, partial sequence	2.56e-41	180
617	gi|1818482331|gb|MT150628.1|	2562237	Cladocopium goreaui isolate CladPt-18S small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
617	gi|1796552332|gb|MN934820.1|	2950	Symbiodinium sp. strain HK1265 small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
617	gi|1793399519|gb|MN921648.1|	2950	Symbiodinium sp. voucher S5G9F small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
617	gi|1787630968|gb|MN874270.1|	2486700	Durusdinium sp. isolate Po9 small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
618	gi|1822059313|gb|CP045509.1|	58712	Salmonella enterica subsp. enterica serovar Anatum strain M-5360 chromosome M-5360, complete sequence	2.08e-07	67.6
618	gi|1127895935|emb|LN899539.1|	38901	Anolis porcatus DNA containing partial HoxD11 gene, HoxD11-HoxD10 IGS and partial HoxD10 gene	2.69e-06	63.9
618	gi|1001621915|dbj|LC056366.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_8, strain: V139	2.69e-06	63.9
618	gi|1001621913|dbj|LC056364.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_5, strain: V139	2.69e-06	63.9
618	gi|1001621911|dbj|LC056362.1|	562	Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_3, strain: V139	2.69e-06	63.9
619	gi|1778215561|gb|MN662312.1|	110672	Prasinococcus sp. CCMP1194 mitochondrion, complete genome	5.50e-43	185
619	gi|1032547988|gb|KX013547.1|	36894	Pyramimonas parkeae strain NIES254 mitochondrion, complete genome	2.67e-11	80.5
619	gi|1073857305|gb|KX756655.1|	36894	Pyramimonas parkeae strain SCCAP K-0007 mitochondrion, complete genome	2.67e-11	80.5
619	gi|1836279681|gb|MN965332.1|	3348	Pinus strobus clone PinN602 small subunit ribosomal RNA (rrnS) gene, complete sequence; mitochondrial	1.24e-09	75.0
619	gi|1836279487|gb|MN965243.1|	3329	Picea abies clone PicN3 small subunit ribosomal RNA (rrnS) gene, complete sequence; mitochondrial	1.24e-09	75.0
620	gi|1052478384|gb|KX706609.1|	77133	Uncultured bacterium clone 4303 16S ribosomal RNA gene, partial sequence	2.59e-31	147
620	gi|2088232805|ref|NC_056793.1|	138539	Navicula veneta isolate SZCZR1826 mitochondrion, complete genome	1.22e-24	124
620	gi|1052475713|gb|KX703938.1|	77133	Uncultured bacterium clone 183 16S ribosomal RNA gene, partial sequence	4.37e-24	122
620	gi|943851366|gb|KT019641.1|	198431	Uncultured prokaryote clone OTU_6600 16S ribosomal RNA gene, partial sequence	4.46e-09	73.1
620	gi|939596050|gb|KR848973.1|	77133	Uncultured bacterium clone OTU_17689 16S ribosomal RNA gene, partial sequence	5.77e-08	69.4
621	gi|1730792682|gb|MN382129.1|	2606411	Seminavis latior small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
621	gi|1357621949|gb|MH040330.1|	568900	Seminavis robusta strain GU7X-7 Seminav-1 small subunit ribosomal RNA gene, partial sequence	1.19e-39	174
621	gi|768321725|gb|KJ961670.1|	1629893	Seminavis sp. 4a LKM-2015 18S ribosomal RNA gene, partial sequence	1.19e-39	174
621	gi|571048328|gb|KF517007.1|	100272	Uncultured eukaryote clone OTU_74 18S ribosomal RNA gene, partial sequence	1.19e-39	174
621	gi|389551063|gb|JQ243802.1|	100272	Uncultured eukaryote clone K19_0P166_0239KSNP001F_P9 18S ribosomal RNA gene, partial sequence	1.19e-39	174
622	gi|1108491047|gb|KX061492.1|	37998	Parengyodontium album mitochondrion, complete genome	1.20e-34	158
622	gi|1142911341|gb|KU935509.1|	249398	Fusarium commune strain Hhgw-4-3 small subunit ribosomal RNA gene, partial sequence; mitochondrial	3.35e-30	143
622	gi|1142911340|gb|KU935508.1|	249398	Fusarium commune strain Hhgw-4-2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	3.35e-30	143
622	gi|49425013|gb|AY556039.1|	93593	Simplicillium lamellicola strain IMI 234410 small subunit ribosomal RNA (rns) gene, partial sequence; mitochondrial	3.35e-30	143
622	gi|1851986051|gb|MT594108.1|	75915	Fusarium miscanthi strain GYHX214 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.56e-28	137
624	gi|1215186345|dbj|LC289566.1|	198431	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:1968	2.56e-41	180
624	gi|949173013|gb|KT263496.1|	1750918	Pleosporales sp. A1039 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.20e-34	158
624	gi|754252124|gb|KM382246.1|	224420	Shiraia bambusicola mitochondrion, complete genome	1.55e-33	154
624	gi|2127869447|ref|NC_058694.1|	461172	Edenia gomezpompae mitochondrion, complete genome	1.55e-33	154
624	gi|1388221171|gb|MF958496.1|	269363	Ascochyta medicaginicola var. medicaginicola small subunit ribosomal RNA gene, partial sequence; mitochondrial	7.21e-32	148
625	gi|1436053598|ref|NC_038145.1|	231751	Porolithon onkodes voucher TRH A26-1494 mitochondrion, complete genome	1.22e-24	124
625	gi|1208314668|gb|KY212107.1|	231751	Porolithon onkodes mitochondrion, complete genome	1.22e-24	124
625	gi|224038837|gb|FJ654004.1|	77133	Uncultured bacterium clone Feces.CH.SORD.03_clG04 16S ribosomal RNA gene, partial sequence	1.22e-19	108
625	gi|1488176019|ref|NC_039407.1|	386631	Sirodotia delicatula strain MOP3 mitochondrion, complete genome	9.53e-16	95.3
625	gi|1353857683|gb|MG787099.1|	386631	Sirodotia delicatula strain MOP3 mitochondrion, complete genome	9.53e-16	95.3
626	gi|1215163648|dbj|LC301212.1|	198431	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:14186	1.59e-13	87.9
626	gi|15100062|gb|AF404303.1|	109760	Spizellomyces punctatus mitochondrial chromosome 1, complete sequence	5.73e-13	86.1
628	gi|262358014|gb|GU072515.1|	100272	Uncultured eukaryote clone PS13D8 18S small subunit ribosomal RNA gene, partial sequence	9.46e-21	111
628	gi|373860641|gb|HQ865571.1|	100272	Uncultured eukaryote clone SGSF840 18S ribosomal RNA gene, partial sequence	5.69e-18	102
628	gi|262357791|gb|GU072292.1|	100272	Uncultured eukaryote clone GPS3H12 18S small subunit ribosomal RNA gene, partial sequence	5.69e-18	102
628	gi|262357783|gb|GU072284.1|	100272	Uncultured eukaryote clone GPS3H1 18S small subunit ribosomal RNA gene, partial sequence	5.69e-18	102
628	gi|262357765|gb|GU072266.1|	100272	Uncultured eukaryote clone GPS3B12 18S small subunit ribosomal RNA gene, partial sequence	5.69e-18	102
629	gi|1028326064|gb|KU884610.1|	721966	Lanius sphenocercus sphenocercus mitochondrion, complete genome	2.56e-41	180
629	gi|1919576820|ref|NC_051030.1|	28713	Lanius ludovicianus mitochondrion, complete genome	1.19e-39	174
629	gi|1798173982|gb|MN122925.1|	158049	Lanius excubitor isolate DM228 mitochondrion	5.53e-38	169
629	gi|896557096|gb|KP995437.1|	276764	Lanius isabellinus mitochondrion, complete genome	5.53e-38	169
629	gi|168805895|gb|EU167054.1|	56324	Lanius collurio 12S ribosomal RNA gene, partial sequence; mitochondrial	5.53e-38	169
